DLK001,KPI_ReachDRER_CPD_IP,2063402
DRO001,KPI_ReachDRER_CPD_IP,43728
DLA001,KPI_ReachHPM_CPD_IP,38
DHT001,KPI_ReachHPM_CPD_IP,28335
DNP001,KPI_ReachHPM_CPD_IP,6900
DWS001,KPI_ReachHPM_CPD_IP,10118
DVE001,KPI_ReachHPM_CPD_IP,27332
DUG001,KPI_ReachHPM_CPD_IP,149
DSL001,KPI_ReachHPM_CPD_IP,3822
DGA001,KPI_ReachHPM_CPD_IP,2070
DAR001,KPI_ReachHPM_CPD_IP,5000
DTZ001,KPI_ReachHPM_CPD_IP,7314
DRW001,KPI_ReachHPM_CPD_IP,233738
DMX001,KPI_ReachHPM_CPD_IP,4592
DTH001,KPI_ReachSI_CPD_IP,360
DMM001,KPI_ReachSI_CPD_IP,384
DET001,KPI_ReachSI_CPD_IP,172398
DNO001,KPI_ReachSI_CPD_IP,127990
DMN001,KPI_ReachSI_CPD_IP,22967
DCR001,KPI_ReachSI_CPD_IP,24
DLK001,KPI_ReachSI_CPD_IP,742301
DZA001,KPI_ReachSI_CPD_IP,74068
DES001,KPI_ReachSI_CPD_IP,832796
DBR001,KPI_ReachSI_CPD_IP,274616
DHN001,KPI_ReachSI_CPD_IP,11537
DGN001,KPI_ReachSI_CPD_IP,47830
DLV001,KPI_ReachSI_CPD_IP,238
DNE001,KPI_ReachSI_CPD_IP,768
DTN001,KPI_ReachSI_CPD_IP,2500
DJM001,KPI_ReachSI_CPD_IP,37
DNI001,KPI_ReachSI_CPD_IP,263
DBY001,KPI_ReachSI_CPD_IP,1293
DIQ001,KPI_ReachSI_CPD_IP,806
DCF001,KPI_ReachSI_CPD_IP,1561
DPS001,KPI_ReachSI_CPD_IP,616
DLS001,KPI_ReachSI_CPD_IP,12850
DEC001,KPI_ReachSI_CPD_IP,49334
DCG001,KPI_ReachSI_CPD_IP,150000
DID001,KPI_ReachSI_CPD_IP,165112
DBS001,KPI_ReachSI_CPD_IP,10142
DLY001,KPI_ReachSI_CPD_IP,3600
DAL001,KPI_ReachSI_CPD_IP,3355
DCA001,KPI_ReachSI_CPD_IP,1595
DGH001,KPI_ReachSI_CPD_IP,1000
DCM001,KPI_ReachSI_CPD_IP,43
DSV001,KPI_ReachSI_CPD_IP,29268
DKG001,KPI_ReachSI_CPD_IP,192438
DKE001,KPI_ReachSI_CPD_IP,589768
DLT001,KPI_ReachSI_CPD_IP,4300
DTR001,KPI_ReachSI_CPD_IP,179686
DJO001,KPI_ReachSI_CPD_IP,524
DDO001,KPI_ReachSI_CPD_IP,13743
DSY001,KPI_ReachSI_CPD_IP,652676
DMW001,KPI_ReachSI_CPD_IP,8922631
DUA001,KPI_ReachSI_CPD_IP,41520
DSC001,KPI_ReachSI_CPD_IP,96000
DKM001,KPI_ReachSI_CPD_IP,4510
DBI001,KPI_ReachSI_CPD_IP,324289
DGT001,KPI_ReachSI_CPD_IP,388
DZW001,KPI_ReachSI_CPD_IP,932
DHT001,KPI_ReachSI_CPD_IP,1023
DGD001,KPI_ReachSI_CPD_IP,2
DTO001,KPI_ReachSI_CPD_IP,810
DNP001,KPI_ReachSI_CPD_IP,61355
DWS001,KPI_ReachSI_CPD_IP,74952
DVU001,KPI_ReachSI_CPD_IP,1288
DSB001,KPI_ReachSI_CPD_IP,285
DVE001,KPI_ReachSI_CPD_IP,2639
DUG001,KPI_ReachSI_CPD_IP,200691
DSL001,KPI_ReachSI_CPD_IP,3005
DMR001,KPI_ReachSI_CPD_IP,32
DGA001,KPI_ReachSI_CPD_IP,405
DAR001,KPI_ReachSI_CPD_IP,16066
DTZ001,KPI_ReachSI_CPD_IP,1900
DRW001,KPI_ReachSI_CPD_IP,51945
DMX001,KPI_ReachSI_CPD_IP,167859
DEG001,KPI_ReachSI_CPD_IP,32041
DCD001,KPI_ReachSI_CPD_IP,92861
DRU001,KPI_ReachSI_CPD_IP,24128
DPK001,KPI_ReachSI_CPD_IP,1576
DPY001,KPI_ReachWASH_CPD_IP,7658
DIN001,KPI_ReachWASH_CPD_IP,23299
DEE001,KPI_ReachWASH_CPD_IP,9499
DMV001,KPI_ReachWASH_CPD_IP,36348
DTV001,KPI_ReachWASH_CPD_IP,1927
DSD001,KPI_ReachWASH_CPD_IP,279604
DFJ001,KPI_ReachWASH_CPD_IP,6350
DBT001,KPI_ReachWASH_CPD_IP,45500
DCU001,KPI_ReachWASH_CPD_IP,25282
DKH001,KPI_ReachWASH_CPD_IP,2300
DPG001,KPI_ReachWASH_CPD_IP,2543
DVC001,KPI_ReachWASH_CPD_IP,22
DMH001,KPI_ReachWASH_CPD_IP,9000
DPH001,KPI_ReachWASH_CPD_IP,294324
